"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/11/2019","AQS","530330030","1","44.2","ppb","42","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/12/2019","AQS","530330030","1","41.2","ppb","39","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/13/2019","AQS","530330030","1","40.7","ppb","38","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/14/2019","AQS","530330030","1","37.5","ppb","35","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/15/2019","AQS","530330030","1","83.3","ppb","82","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/16/2019","AQS","530330030","1","61","ppb","58","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/17/2019","AQS","530330030","1","44.1","ppb","42","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/18/2019","AQS","530330030","1","42.2","ppb","40","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/19/2019","AQS","530330030","1","27.9","ppb","25","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/20/2019","AQS","530330030","1","31.3","ppb","29","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/21/2019","AQS","530330030","1","33.7","ppb","31","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/22/2019","AQS","530330030","1","31.4","ppb","29","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/23/2019","AQS","530330030","1","40.5","ppb","38","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/24/2019","AQS","530330030","1","38.8","ppb","36","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/25/2019","AQS","530330030","1","25.5","ppb","24","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/26/2019","AQS","530330030","1","21.4","ppb","20","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/27/2019","AQS","530330030","1","18.5","ppb","17","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/28/2019","AQS","530330030","1","24.9","ppb","23","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/29/2019","AQS","530330030","1","36.9","ppb","34","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/30/2019","AQS","530330030","1","50.5","ppb","47","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/31/2019","AQS","530330030","1","45.7","ppb","42","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/01/2019","AQS","530330030","1","35.6","ppb","33","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/02/2019","AQS","530330030","1","30.5","ppb","28","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/03/2019","AQS","530330030","1","21.6","ppb","20","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/04/2019","AQS","530330030","1","9.2","ppb","8","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/05/2019","AQS","530330030","1","39.3","ppb","37","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/06/2019","AQS","530330030","1","38.8","ppb","36","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/07/2019","AQS","530330030","1","37.8","ppb","35","Seattle-10th & Weller","20","83.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/08/2019","AQS","530330030","1","36.7","ppb","34","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/09/2019","AQS","530330030","1","26","ppb","25","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/10/2019","AQS","530330030","1","35.4","ppb","33","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/11/2019","AQS","530330030","1","24.7","ppb","23","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/12/2019","AQS","530330030","1","21.1","ppb","20","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/13/2019","AQS","530330030","1","35.1","ppb","33","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/14/2019","AQS","530330030","1","57.6","ppb","54","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/15/2019","AQS","530330030","1","36","ppb","34","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/16/2019","AQS","530330030","1","34.6","ppb","32","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/17/2019","AQS","530330030","1","30.4","ppb","28","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/18/2019","AQS","530330030","1","22","ppb","21","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/19/2019","AQS","530330030","1","37.9","ppb","35","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/20/2019","AQS","530330030","1","25.5","ppb","24","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/21/2019","AQS","530330030","1","35.3","ppb","33","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/22/2019","AQS","530330030","1","35.9","ppb","33","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/23/2019","AQS","530330030","1","32.2","ppb","30","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/24/2019","AQS","530330030","1","23.8","ppb","22","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/25/2019","AQS","530330030","1","20.3","ppb","19","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/26/2019","AQS","530330030","1","19.7","ppb","18","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/27/2019","AQS","530330030","1","33.8","ppb","31","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/28/2019","AQS","530330030","1","47","ppb","44","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/01/2019","AQS","530330030","1","31.8","ppb","29","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/02/2019","AQS","530330030","1","17.8","ppb","16","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/03/2019","AQS","530330030","1","11.6","ppb","10","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/04/2019","AQS","530330030","1","21.3","ppb","20","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/05/2019","AQS","530330030","1","26.9","ppb","25","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/06/2019","AQS","530330030","1","34.4","ppb","32","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/07/2019","AQS","530330030","1","40.5","ppb","38","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/08/2019","AQS","530330030","1","41.2","ppb","39","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/09/2019","AQS","530330030","1","30.7","ppb","28","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/10/2019","AQS","530330030","1","35.9","ppb","33","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/11/2019","AQS","530330030","1","42.6","ppb","40","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/13/2019","AQS","530330030","1","43.8","ppb","41","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/14/2019","AQS","530330030","1","31.2","ppb","29","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/15/2019","AQS","530330030","1","37","ppb","35","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/16/2019","AQS","530330030","1","32.8","ppb","30","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/17/2019","AQS","530330030","1","24.8","ppb","23","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/18/2019","AQS","530330030","1","36.7","ppb","34","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/19/2019","AQS","530330030","1","61.8","ppb","58","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/20/2019","AQS","530330030","1","58.2","ppb","55","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/21/2019","AQS","530330030","1","44.4","ppb","42","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/22/2019","AQS","530330030","1","40","ppb","38","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/23/2019","AQS","530330030","1","42.3","ppb","40","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/24/2019","AQS","530330030","1","29.9","ppb","27","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/25/2019","AQS","530330030","1","34.8","ppb","32","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/26/2019","AQS","530330030","1","43","ppb","41","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/27/2019","AQS","530330030","1","32.8","ppb","30","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/28/2019","AQS","530330030","1","44.3","ppb","42","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/29/2019","AQS","530330030","1","48.3","ppb","45","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/30/2019","AQS","530330030","1","31.4","ppb","29","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/31/2019","AQS","530330030","1","26.3","ppb","25","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/01/2019","AQS","530330030","1","23.5","ppb","22","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/02/2019","AQS","530330030","1","41.5","ppb","39","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/03/2019","AQS","530330030","1","27.4","ppb","25","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/04/2019","AQS","530330030","1","40.1","ppb","38","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/05/2019","AQS","530330030","1","19.5","ppb","18","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/06/2019","AQS","530330030","1","20.5","ppb","19","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/07/2019","AQS","530330030","1","20.3","ppb","19","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/08/2019","AQS","530330030","1","31.1","ppb","29","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/09/2019","AQS","530330030","1","27.9","ppb","25","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/10/2019","AQS","530330030","1","27.9","ppb","25","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/11/2019","AQS","530330030","1","33","ppb","31","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/12/2019","AQS","530330030","1","36","ppb","34","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/13/2019","AQS","530330030","1","17.6","ppb","16","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/14/2019","AQS","530330030","1","15.5","ppb","14","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/15/2019","AQS","530330030","1","41","ppb","39","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/16/2019","AQS","530330030","1","31.7","ppb","29","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/17/2019","AQS","530330030","1","29.1","ppb","27","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/18/2019","AQS","530330030","1","30.4","ppb","28","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/19/2019","AQS","530330030","1","29.4","ppb","27","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/20/2019","AQS","530330030","1","40.9","ppb","38","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/21/2019","AQS","530330030","1","36.4","ppb","34","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/22/2019","AQS","530330030","1","30.9","ppb","28","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/23/2019","AQS","530330030","1","32.9","ppb","30","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/24/2019","AQS","530330030","1","42.4","ppb","40","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/25/2019","AQS","530330030","1","24.4","ppb","23","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/26/2019","AQS","530330030","1","34.4","ppb","32","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/27/2019","AQS","530330030","1","15.6","ppb","14","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/28/2019","AQS","530330030","1","18.6","ppb","17","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/29/2019","AQS","530330030","1","23.4","ppb","22","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"04/30/2019","AQS","530330030","1","36.5","ppb","34","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"05/01/2019","AQS","530330030","1","26.8","ppb","25","Seattle-10th & Weller","23","96.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"05/02/2019","AQS","530330030","1","31.3","ppb","29","Seattle-10th & Weller","21","88.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"05/03/2019","AQS","530330030","1","38.4","ppb","36","Seattle-10th & Weller","24","100.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"05/04/2019","AQS","530330030","1","29.4","ppb","27","Seattle-10th & Weller","22","92.0000","42602","Nitrogen dioxide (NO2)","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
